98245,360,EASTSOUND,SAN JUAN,"Washington, WA",US
98250,360,FRIDAY HARBOR,SAN JUAN,"Washington, WA",US
98261,360,LOPEZ ISLAND,SAN JUAN,"Washington, WA",US
98279,360,OLGA,SAN JUAN,"Washington, WA",US
98280,360,ORCAS,SAN JUAN,"Washington, WA",US
98286,360,SHAW ISLAND,SAN JUAN,"Washington, WA",US
98297,360,WALDRON,SAN JUAN,"Washington, WA",US
98221,360,ANACORTES,SKAGIT,"Washington, WA",US
98232,360,BOW,SKAGIT,"Washington, WA",US
98233,360,BURLINGTON,SKAGIT,"Washington, WA",US
98235,360,CLEARLAKE,SKAGIT,"Washington, WA",US
98237,360,CONCRETE,SKAGIT,"Washington, WA",US
98238,360,CONWAY,SKAGIT,"Washington, WA",US
98255,360,HAMILTON,SKAGIT,"Washington, WA",US
98257,360,LA CONNER,SKAGIT,"Washington, WA",US
98263,360,LYMAN,SKAGIT,"Washington, WA",US
98267,360,MARBLEMOUNT,SKAGIT,"Washington, WA",US
98273,360,MOUNT VERNON,SKAGIT,"Washington, WA",US
98274,360,MOUNT VERNON,SKAGIT,"Washington, WA",US
98283,360,ROCKPORT,SKAGIT,"Washington, WA",US
98284,360,SEDRO WOOLLEY,SKAGIT,"Washington, WA",US
98610,509,CARSON,SKAMANIA,"Washington, WA",US
98639,509,NORTH BONNEVILLE,SKAMANIA,"Washington, WA",US
98648,509,STEVENSON,SKAMANIA,"Washington, WA",US
98651,509,UNDERWOOD,SKAMANIA,"Washington, WA",US
98012,425,BOTHELL,SNOHOMISH,"Washington, WA",US
98020,425,EDMONDS,SNOHOMISH,"Washington, WA",US
98021,425,BOTHELL,SNOHOMISH,"Washington, WA",US
98026,425,EDMONDS,SNOHOMISH,"Washington, WA",US
98036,425,LYNNWOOD,SNOHOMISH,"Washington, WA",US
98037,425,LYNNWOOD,SNOHOMISH,"Washington, WA",US
98043,425,MOUNTLAKE TERRACE,SNOHOMISH,"Washington, WA",US
98046,425,LYNNWOOD,SNOHOMISH,"Washington, WA",US
98082,425,MILL CREEK,SNOHOMISH,"Washington, WA",US
98087,425,LYNNWOOD,SNOHOMISH,"Washington, WA",US
98201,425,EVERETT,SNOHOMISH,"Washington, WA",US
98203,425,EVERETT,SNOHOMISH,"Washington, WA",US
98204,425,EVERETT,SNOHOMISH,"Washington, WA",US
98205,425,EVERETT,SNOHOMISH,"Washington, WA",US
98206,425,EVERETT,SNOHOMISH,"Washington, WA",US
98207,425,EVERETT,SNOHOMISH,"Washington, WA",US
98208,425,EVERETT,SNOHOMISH,"Washington, WA",US
98213,425,EVERETT,SNOHOMISH,"Washington, WA",US
98223,360,ARLINGTON,SNOHOMISH,"Washington, WA",US
98241,360,DARRINGTON,SNOHOMISH,"Washington, WA",US
98251,360,GOLD BAR,SNOHOMISH,"Washington, WA",US
98252,360,GRANITE FALLS,SNOHOMISH,"Washington, WA",US
98256,360,INDEX,SNOHOMISH,"Washington, WA",US
98258,425,LAKE STEVENS,SNOHOMISH,"Washington, WA",US
98259,360,NORTH LAKEWOOD,SNOHOMISH,"Washington, WA",US
98270,360,MARYSVILLE,SNOHOMISH,"Washington, WA",US
98271,360,MARYSVILLE,SNOHOMISH,"Washington, WA",US
98272,360,MONROE,SNOHOMISH,"Washington, WA",US
98275,425,MUKILTEO,SNOHOMISH,"Washington, WA",US
98287,360,SILVANA,SNOHOMISH,"Washington, WA",US
98290,360,SNOHOMISH,SNOHOMISH,"Washington, WA",US
98291,360,SNOHOMISH,SNOHOMISH,"Washington, WA",US
98292,360,STANWOOD,SNOHOMISH,"Washington, WA",US
98293,360,STARTUP,SNOHOMISH,"Washington, WA",US
98294,360,SULTAN,SNOHOMISH,"Washington, WA",US
98296,360,SNOHOMISH,SNOHOMISH,"Washington, WA",US
99001,509,AIRWAY HEIGHTS,SPOKANE,"Washington, WA",US
99003,509,CHATTAROY,SPOKANE,"Washington, WA",US
99004,509,CHENEY,SPOKANE,"Washington, WA",US
99005,509,COLBERT,SPOKANE,"Washington, WA",US
99006,509,DEER PARK,SPOKANE,"Washington, WA",US
99009,509,ELK,SPOKANE,"Washington, WA",US
99011,509,FAIRCHILD AIR FORCE BASE,SPOKANE,"Washington, WA",US
99012,509,FAIRFIELD,SPOKANE,"Washington, WA",US
99014,509,FOUR LAKES,SPOKANE,"Washington, WA",US
99016,509,GREENACRES,SPOKANE,"Washington, WA",US
99018,509,LATAH,SPOKANE,"Washington, WA",US
99019,509,LIBERTY LAKE,SPOKANE,"Washington, WA",US
99020,509,MARSHALL,SPOKANE,"Washington, WA",US
99021,509,MEAD,SPOKANE,"Washington, WA",US
99022,509,MEDICAL LAKE,SPOKANE,"Washington, WA",US
99023,509,MICA,SPOKANE,"Washington, WA",US
99025,509,NEWMAN LAKE,SPOKANE,"Washington, WA",US
99026,509,NINE MILE FALLS,SPOKANE,"Washington, WA",US
99027,509,OTIS ORCHARDS,SPOKANE,"Washington, WA",US
99030,509,ROCKFORD,SPOKANE,"Washington, WA",US
99031,509,SPANGLE,SPOKANE,"Washington, WA",US
99036,509,VALLEYFORD,SPOKANE,"Washington, WA",US
99037,509,VERADALE,SPOKANE,"Washington, WA",US
99039,509,WAVERLY,SPOKANE,"Washington, WA",US
99201,509,SPOKANE,SPOKANE,"Washington, WA",US
99202,509,SPOKANE,SPOKANE,"Washington, WA",US
99203,509,SPOKANE,SPOKANE,"Washington, WA",US
99204,509,SPOKANE,SPOKANE,"Washington, WA",US
99205,509,SPOKANE,SPOKANE,"Washington, WA",US
99206,509,SPOKANE,SPOKANE,"Washington, WA",US
99207,509,SPOKANE,SPOKANE,"Washington, WA",US
99208,509,SPOKANE,SPOKANE,"Washington, WA",US
99209,509,SPOKANE,SPOKANE,"Washington, WA",US
99210,509,SPOKANE,SPOKANE,"Washington, WA",US
99211,509,SPOKANE,SPOKANE,"Washington, WA",US
99212,509,SPOKANE,SPOKANE,"Washington, WA",US
99213,509,SPOKANE,SPOKANE,"Washington, WA",US
99214,509,SPOKANE,SPOKANE,"Washington, WA",US
99215,509,SPOKANE,SPOKANE,"Washington, WA",US
99216,509,SPOKANE,SPOKANE,"Washington, WA",US
99217,509,SPOKANE,SPOKANE,"Washington, WA",US
99218,509,SPOKANE,SPOKANE,"Washington, WA",US
99219,509,SPOKANE,SPOKANE,"Washington, WA",US
99220,509,SPOKANE,SPOKANE,"Washington, WA",US
99223,509,SPOKANE,SPOKANE,"Washington, WA",US
99224,509,SPOKANE,SPOKANE,"Washington, WA",US
99228,509,SPOKANE,SPOKANE,"Washington, WA",US
99251,509,SPOKANE,SPOKANE,"Washington, WA",US
99252,509,SPOKANE,SPOKANE,"Washington, WA",US
99256,509,SPOKANE,SPOKANE,"Washington, WA",US
99258,509,SPOKANE,SPOKANE,"Washington, WA",US
99260,509,SPOKANE,SPOKANE,"Washington, WA",US
99299,509,SPOKANE,SPOKANE,"Washington, WA",US
99013,509,FORD,STEVENS,"Washington, WA",US
99034,509,TUMTUM,STEVENS,"Washington, WA",US
99040,509,WELLPINIT,STEVENS,"Washington, WA",US
99101,509,ADDY,STEVENS,"Washington, WA",US
99109,509,CHEWELAH,STEVENS,"Washington, WA",US
99110,509,CLAYTON,STEVENS,"Washington, WA",US
99114,509,COLVILLE,STEVENS,"Washington, WA",US
99126,509,EVANS,STEVENS,"Washington, WA",US
99129,509,FRUITLAND,STEVENS,"Washington, WA",US
99131,509,GIFFORD,STEVENS,"Washington, WA",US
99137,509,HUNTERS,STEVENS,"Washington, WA",US
99141,509,KETTLE FALLS,STEVENS,"Washington, WA",US
99148,509,LOON LAKE,STEVENS,"Washington, WA",US
99151,509,MARCUS,STEVENS,"Washington, WA",US
99157,509,NORTHPORT,STEVENS,"Washington, WA",US
99167,509,RICE,STEVENS,"Washington, WA",US
99173,509,SPRINGDALE,STEVENS,"Washington, WA",US
99181,509,VALLEY,STEVENS,"Washington, WA",US
98501,360,OLYMPIA,THURSTON,"Washington, WA",US
98502,360,OLYMPIA,THURSTON,"Washington, WA",US
98503,360,LACEY,THURSTON,"Washington, WA",US
98504,360,OLYMPIA,THURSTON,"Washington, WA",US
98505,360,OLYMPIA,THURSTON,"Washington, WA",US
98506,360,OLYMPIA,THURSTON,"Washington, WA",US
98507,360,OLYMPIA,THURSTON,"Washington, WA",US
98508,360,OLYMPIA,THURSTON,"Washington, WA",US
98509,360,LACEY,THURSTON,"Washington, WA",US
98511,360,TUMWATER,THURSTON,"Washington, WA",US
98512,360,OLYMPIA,THURSTON,"Washington, WA",US
98513,360,OLYMPIA,THURSTON,"Washington, WA",US
98516,360,OLYMPIA,THURSTON,"Washington, WA",US
98530,360,BUCODA,THURSTON,"Washington, WA",US
98540,360,EAST OLYMPIA,THURSTON,"Washington, WA",US
98556,360,LITTLEROCK,THURSTON,"Washington, WA",US
98576,360,RAINIER,THURSTON,"Washington, WA",US
98579,360,ROCHESTER,THURSTON,"Washington, WA",US
98589,360,TENINO,THURSTON,"Washington, WA",US
98597,360,YELM,THURSTON,"Washington, WA",US
98599,360,OLYMPIA,THURSTON,"Washington, WA",US
98612,360,CATHLAMET,WAHKIAKUM,"Washington, WA",US
98621,360,GRAYS RIVER,WAHKIAKUM,"Washington, WA",US
98643,360,ROSBURG,WAHKIAKUM,"Washington, WA",US
98647,360,SKAMOKAWA,WAHKIAKUM,"Washington, WA",US
99323,509,BURBANK,WALLA WALLA,"Washington, WA",US
99324,509,COLLEGE PLACE,WALLA WALLA,"Washington, WA",US
99329,509,DIXIE,WALLA WALLA,"Washington, WA",US
99348,509,PRESCOTT,WALLA WALLA,"Washington, WA",US
99360,509,TOUCHET,WALLA WALLA,"Washington, WA",US
99361,509,WAITSBURG,WALLA WALLA,"Washington, WA",US
99362,509,WALLA WALLA,WALLA WALLA,"Washington, WA",US
99363,509,WALLULA,WALLA WALLA,"Washington, WA",US
98220,360,ACME,WHATCOM,"Washington, WA",US
98225,360,BELLINGHAM,WHATCOM,"Washington, WA",US
98226,360,BELLINGHAM,WHATCOM,"Washington, WA",US
98227,360,BELLINGHAM,WHATCOM,"Washington, WA",US
98228,360,BELLINGHAM,WHATCOM,"Washington, WA",US
98229,360,BELLINGHAM,WHATCOM,"Washington, WA",US
98230,360,BLAINE,WHATCOM,"Washington, WA",US
98231,360,BLAINE,WHATCOM,"Washington, WA",US
98240,360,CUSTER,WHATCOM,"Washington, WA",US
98244,360,DEMING,WHATCOM,"Washington, WA",US
98247,360,EVERSON,WHATCOM,"Washington, WA",US
98248,360,FERNDALE,WHATCOM,"Washington, WA",US
98262,360,LUMMI ISLAND,WHATCOM,"Washington, WA",US
98264,360,LYNDEN,WHATCOM,"Washington, WA",US
98266,360,MAPLE FALLS,WHATCOM,"Washington, WA",US
98276,360,NOOKSACK,WHATCOM,"Washington, WA",US
98281,360,POINT ROBERTS,WHATCOM,"Washington, WA",US
98295,360,SUMAS,WHATCOM,"Washington, WA",US
99017,509,LAMONT,WHITMAN,"Washington, WA",US
99033,509,TEKOA,WHITMAN,"Washington, WA",US
99102,509,ALBION,WHITMAN,"Washington, WA",US
99104,509,BELMONT,WHITMAN,"Washington, WA",US
99111,509,COLFAX,WHITMAN,"Washington, WA",US
99113,509,COLTON,WHITMAN,"Washington, WA",US
99125,509,ENDICOTT,WHITMAN,"Washington, WA",US
99128,509,FARMINGTON,WHITMAN,"Washington, WA",US
99130,509,GARFIELD,WHITMAN,"Washington, WA",US
99136,509,HAY,WHITMAN,"Washington, WA",US
99143,509,LACROSSE,WHITMAN,"Washington, WA",US
99149,509,MALDEN,WHITMAN,"Washington, WA",US
99158,509,OAKESDALE,WHITMAN,"Washington, WA",US
99161,509,PALOUSE,WHITMAN,"Washington, WA",US
99163,509,PULLMAN,WHITMAN,"Washington, WA",US
99164,509,PULLMAN,WHITMAN,"Washington, WA",US
99170,509,ROSALIA,WHITMAN,"Washington, WA",US
99171,509,SAINT JOHN,WHITMAN,"Washington, WA",US
99174,509,STEPTOE,WHITMAN,"Washington, WA",US
99176,509,THORNTON,WHITMAN,"Washington, WA",US
99179,509,UNIONTOWN,WHITMAN,"Washington, WA",US
99333,509,HOOPER,WHITMAN,"Washington, WA",US
98901,509,YAKIMA,YAKIMA,"Washington, WA",US
98902,509,YAKIMA,YAKIMA,"Washington, WA",US
98903,509,YAKIMA,YAKIMA,"Washington, WA",US
98904,509,YAKIMA,YAKIMA,"Washington, WA",US
98907,509,YAKIMA,YAKIMA,"Washington, WA",US
98908,509,YAKIMA,YAKIMA,"Washington, WA",US
98909,509,YAKIMA,YAKIMA,"Washington, WA",US
98920,509,BROWNSTOWN,YAKIMA,"Washington, WA",US
98921,509,BUENA,YAKIMA,"Washington, WA",US
98923,509,COWICHE,YAKIMA,"Washington, WA",US
98929,360,GOOSE PRAIRIE,YAKIMA,"Washington, WA",US
98930,509,GRANDVIEW,YAKIMA,"Washington, WA",US
98932,509,GRANGER,YAKIMA,"Washington, WA",US
98933,509,HARRAH,YAKIMA,"Washington, WA",US
98935,509,MABTON,YAKIMA,"Washington, WA",US
98936,509,MOXEE,YAKIMA,"Washington, WA",US
98937,509,NACHES,YAKIMA,"Washington, WA",US
98938,509,OUTLOOK,YAKIMA,"Washington, WA",US
98939,509,PARKER,YAKIMA,"Washington, WA",US
98942,509,SELAH,YAKIMA,"Washington, WA",US
98944,509,SUNNYSIDE,YAKIMA,"Washington, WA",US
98947,509,TIETON,YAKIMA,"Washington, WA",US
98948,509,TOPPENISH,YAKIMA,"Washington, WA",US
98951,509,WAPATO,YAKIMA,"Washington, WA",US
98952,509,WHITE SWAN,YAKIMA,"Washington, WA",US
98953,509,ZILLAH,YAKIMA,"Washington, WA",US
